dealid,Actuals,Weight,Leads UW,dealvalue,Stage,Region,industry,billingtype,solcategory,projectType,businessimpact
6309,275000,0.0,0,275000.0,9,6,19,0,0,4,1
5951,0,0.5,91694,133520.0,1,7,12,0,2,4,0
5768,0,0.0,32846,85400.0,1,7,16,2,2,4,2
5966,38544,1.0,44238,176952.0,11,5,0,2,2,4,0
6018,10360,1.0,50400,144300.0,0,6,7,2,2,4,1
5739,0,0.9,73984,207156.0,1,5,0,0,0,3,0
5746,65000,0.9,65000,65000.0,1,6,18,0,3,0,1
5748,0,0.8,12429,48000.0,1,5,11,2,2,4,2
5779,0,0.3,79683,79683.0,4,5,4,0,2,0,0
5858,0,0.3,30000,30000.0,5,6,9,0,2,4,0
5823,0,0.1,64286,125800.0,1,5,7,2,2,0,0
5824,13440,1.0,15000,28950.0,0,1,20,2,2,1,0
5868,0,0.2,135440,292000.0,6,6,5,2,1,1,1
4453,0,0.9,1857,5000.0,11,3,16,0,1,3,0
5650,12672,1.0,12672,40320.0,0,6,19,2,0,4,0
5862,0,0.8,28688,435500.0,1,5,20,0,2,4,1
5765,0,0.1,155994,345000.0,4,5,20,2,0,3,2
5793,0,0.1,54795,2000000.0,7,0,16,2,0,4,2
5869,2318,0.5,317072,208590.0,4,7,16,0,3,1,0
5870,30346,1.0,0,185136.0,0,5,20,0,2,4,0
5857,27000,1.0,27000,108000.0,0,6,17,0,0,3,2
5787,0,0.1,29000,41968.0,7,2,13,2,0,3,0
5909,7037,1.0,7037,26389.0,0,7,21,0,0,3,0
5882,100000,1.0,105763,400000.0,11,6,9,0,2,4,1
5904,0,0.9,64171,73440.0,1,5,0,0,0,3,0
5792,3500,0.7,28571,50000.0,1,7,20,0,0,3,0
5797,0,0.9,135726,475040.0,1,6,16,0,0,4,0
5761,0,0.2,2381,14664.0,7,3,14,0,3,4,2
5937,0,0.5,47500,475000.0,1,6,2,0,0,4,2
5941,35200,0.9,47120,99200.0,11,6,15,0,2,4,0
5926,31867,0.2,91800,191200.0,5,2,17,0,2,4,2
5943,0,0.2,50600,92000.0,4,2,17,0,1,3,0
5942,0,0.2,47960,141700.0,4,2,17,0,1,4,2
5774,12351,1.0,30000,500000.0,0,2,13,2,3,1,1
5962,95060,0.2,0,1538600.0,7,5,16,0,0,4,1
5181,0,0.3,4018,132500.0,4,7,7,0,0,3,0
6174,32250,0.8,0,64500.0,5,5,11,0,0,4,0
5177,0,0.9,2473,3600.0,1,7,12,1,1,1,0
2687,78660,1.0,83600,342000.0,0,5,14,0,2,4,0
3859,65365,1.0,0,753200.0,0,6,17,0,3,1,0
2762,4242,1.0,18949,272550.0,0,2,9,0,2,4,2
3663,90994,1.0,111850,1228075.0,0,6,11,2,2,0,2
3925,10672,1.0,30096,800840.0,0,7,16,2,2,4,0
2842,0,0.9,24615,48000.0,1,5,1,0,0,3,0
2475,16520,1.0,19213,110040.0,0,7,20,2,2,0,2
3801,40880,1.0,88387,473600.0,11,7,11,2,2,4,2
3766,79764,1.0,81304,850000.0,0,6,19,2,2,4,0
3662,101640,1.0,94248,1069596.0,0,6,11,2,2,0,2
3019,122928,0.9,126080,315200.0,1,5,0,0,0,4,0
2751,8640,1.0,0,128000.0,0,6,9,0,0,4,0
3054,107229,1.0,107229,645000.0,0,7,18,0,0,4,0
3658,0,1.0,49200,131200.0,0,6,9,0,2,4,1
3594,66666,1.0,66666,800000.0,0,6,9,0,0,1,0
3160,13250,1.0,9250,99250.0,0,6,15,0,0,0,2
3211,2500,1.0,4000,65000.0,0,0,1,0,0,3,2
3853,61026,1.0,61026,481600.0,0,6,9,0,0,3,0
3976,64137,1.0,67310,676310.0,0,6,11,2,2,4,2
4206,14520,1.0,34848,213840.0,0,6,11,2,3,4,2
3408,0,0.3,7582,230000.0,4,6,18,0,0,3,0
3583,39072,1.0,48000,568320.0,0,7,11,2,2,4,0
3530,60480,1.0,65000,700000.0,0,6,19,2,0,4,0
3586,48294,1.0,53760,571200.0,0,6,17,2,2,1,0
3529,89640,1.0,90000,1140000.0,0,6,19,2,0,4,0
1431,15833,1.0,0,285000.0,0,6,19,0,2,0,0
3485,150000,1.0,120000,1404000.0,0,6,19,2,0,3,0
3660,106042,1.0,111850,1318429.0,0,6,11,2,2,0,0
4319,7125,1.0,7047,85500.0,0,3,19,2,3,3,0
4300,13440,1.0,13440,224400.0,0,6,17,2,2,1,2
4276,34650,0.8,60000,105000.0,1,2,11,0,0,3,2
4264,23100,1.0,12200,80000.0,0,6,9,0,0,3,2
3123,1120,1.0,0,11200.0,0,3,1,2,1,1,0
4053,1000,1.0,1071,13000.0,0,5,4,2,0,0,2
3639,0,1.0,2000,24000.0,0,3,15,0,1,1,2
4295,223382,1.0,135000,1106000.0,0,1,11,2,2,1,0
4278,4896,1.0,6048,57024.0,0,7,6,2,2,4,1
4115,8146,1.0,8146,86480.0,0,7,21,0,0,4,0
4212,66900,1.0,72048,525000.0,0,5,11,2,2,4,2
2345,8370,1.0,7600,38000.0,0,1,4,2,0,4,2
3304,11760,1.0,0,112480.0,0,2,5,2,2,1,0
2907,2580,1.0,2580,316200.0,0,5,18,0,0,4,0
3764,1875,1.0,1632,22500.0,0,1,14,0,2,1,0
3577,111875,1.0,111873,895000.0,0,2,17,0,2,4,0
3677,321667,1.0,321668,1930000.0,0,6,11,0,0,1,0
2673,108000,1.0,91980,900000.0,0,6,4,0,0,4,2
1960,261486,1.0,317068,3575295.0,0,6,9,2,2,3,0
2294,0,0.9,12732,249550.0,2,3,20,0,0,4,2
2587,30120,1.0,55816,1528800.0,0,7,21,0,0,4,2
3642,184732,1.0,175000,1750000.0,0,6,11,2,2,4,2
2170,124600,1.0,62300,124600.0,11,5,14,0,0,4,0
3661,104379,1.0,116424,1442760.0,0,6,11,2,2,0,2
4189,0,0.9,17143,60000.0,1,7,20,0,0,3,0
3587,47040,1.0,47040,571200.0,0,6,17,2,2,1,0
3475,20360,1.0,44792,101800.0,0,6,9,0,0,4,0
2009,31600,1.0,39500,395000.0,0,6,11,2,0,4,0
3884,124375,1.0,124375,995000.0,0,2,17,0,2,4,2
3846,19500,1.0,30304,195000.0,0,5,14,0,2,4,2
3553,20000,1.0,20000,240000.0,0,5,14,0,3,0,0
1947,6525,1.0,6525,65250.0,0,7,16,0,2,1,0
4004,8400,1.0,8800,52000.0,0,7,12,2,2,4,0
3895,700,1.0,0,55000.0,0,2,15,0,3,4,0
4170,23000,1.0,30000,115000.0,0,1,9,0,0,3,2
4031,84640,1.0,73008,714960.0,0,6,11,2,2,0,0
3747,0,1.0,8147,195520.0,0,7,21,0,0,1,0
4272,2188,1.0,2188,35500.0,0,2,17,0,2,0,0
4058,28000,1.0,37234,70000.0,0,5,16,0,0,3,0
3877,12896,1.0,14664,96000.0,0,7,16,0,2,4,0
3827,7000,1.0,5750,110000.0,0,6,19,2,0,0,1
3707,5280,1.0,5544,102960.0,0,6,11,2,2,0,2
3380,5191,1.0,5227,62047.0,0,6,11,2,2,4,0
3081,2746,1.0,0,39800.0,0,3,1,0,2,4,2
3550,3375,1.0,4500,54000.0,0,5,18,0,0,1,0
4120,99444,1.0,99444,895000.0,0,2,17,0,2,4,0
3382,4153,1.0,4189,49638.0,0,6,11,2,2,4,0
2908,3500,1.0,3500,94500.0,0,7,18,0,0,4,0
4165,22296,1.0,54912,1000000.0,0,7,16,2,0,1,0
4175,130416,1.0,130416,942248.0,0,7,21,0,0,4,2
4184,0,0.8,33872,104440.0,1,7,11,2,2,4,0
5215,10366,1.0,10366,62194.0,0,7,20,2,2,4,0
3679,72000,1.0,64200,410000.0,0,6,5,0,0,4,0
3378,13670,1.0,13772,163391.0,0,6,11,2,2,4,0
3857,99060,0.9,90790,550792.0,11,1,11,2,0,4,0
3850,38840,1.0,38840,378690.0,0,6,22,2,0,4,0
2240,29715,1.0,14688,430560.0,0,5,11,2,3,0,2
3522,0,0.1,4840,85800.0,8,6,19,0,2,4,0
2090,8625,1.0,0,250000.0,0,7,1,0,0,3,0
4225,99225,1.0,84375,450000.0,0,7,20,0,0,3,0
3484,42440,1.0,42440,490380.0,0,6,22,2,3,1,2
3130,45000,1.0,45000,140000.0,0,7,21,2,0,3,0
3745,100204,1.0,28658,1006850.0,0,6,11,0,0,4,0
3377,2317,1.0,30000,99360.0,0,6,18,0,0,3,0
2303,24000,1.0,24000,978432.0,0,6,17,0,0,1,2
4105,14167,1.0,14167,170000.0,0,6,11,0,2,0,2
4233,64840,1.0,70000,421460.0,0,6,22,2,3,4,0
3632,0,0.6,2464,46000.0,1,5,18,0,0,3,0
3654,6000,1.0,0,1250000.0,0,3,5,0,2,4,2
3740,46807,1.0,47000,407200.0,0,6,11,2,2,0,0
3835,67500,1.0,67500,135000.0,0,6,11,0,0,3,0
4291,0,0.7,116382,752080.0,3,6,9,0,2,3,2
3664,15576,1.0,33264,345312.0,0,6,11,2,2,0,0
2086,68820,1.0,98460,393200.0,0,6,15,0,0,4,0
4244,31040,1.0,32000,307200.0,0,6,22,2,2,1,0
3482,13000,1.0,13024,156000.0,0,6,15,2,0,0,0
3882,16666,1.0,16666,200000.0,0,6,17,0,2,1,0
3170,15876,1.0,16632,378756.0,0,6,11,2,2,0,2
3379,15120,1.0,15233,180720.0,0,6,11,2,2,4,0
3802,25900,1.0,54560,167320.0,0,5,11,2,2,4,2
3381,14881,1.0,14995,177869.0,0,6,11,2,2,4,0
4317,47750,1.0,47750,393000.0,0,6,1,0,0,4,2
4324,53125,1.0,53125,425000.0,0,2,17,0,2,4,0
3547,5760,1.0,0,9984.0,0,6,11,2,2,4,0
4347,0,0.1,42965,514860.0,8,7,20,0,2,4,0
4982,0,0.5,4286,70000.0,1,5,14,0,0,3,0
4980,400,1.0,400,2800.0,0,5,18,0,0,4,0
4388,0,1.0,3667,35270.0,0,3,17,2,2,4,0
4968,38220,1.0,46713,152880.0,0,6,4,0,0,3,2
4902,28800,1.0,28800,180000.0,0,6,15,2,0,4,2
4927,37460,1.0,21216,66300.0,0,6,14,0,0,3,0
4912,0,0.8,30488,320120.0,1,6,7,0,0,3,0
4955,49860,1.0,38306,332400.0,0,6,4,0,0,4,0
4937,180713,1.0,237157,1148060.0,0,5,9,0,2,4,0
4936,25500,1.0,25500,204000.0,0,6,9,0,0,4,0
4948,6400,0.9,0,44800.0,11,3,1,2,0,4,0
5011,200152,1.0,96520,304800.0,0,5,20,0,0,3,2
4962,16000,1.0,5000,80000.0,0,1,20,0,0,4,0
4880,0,1.0,12000,60000.0,0,5,14,0,3,3,0
4923,4667,0.7,0,10000.0,4,3,1,0,0,3,2
4856,25000,1.0,50000,50000.0,0,7,8,0,0,3,0
4796,0,0.9,61491,5936344.0,6,3,1,0,0,4,2
4794,10032,1.0,11616,154000.0,0,6,11,2,2,0,2
4851,0,0.1,5000,50000.0,7,5,14,0,0,3,0
4805,0,1.0,31250,50000.0,0,6,17,0,2,3,2
4735,29028,1.0,29028,58056.0,0,7,21,0,0,3,2
4811,4200,1.0,0,53664.0,0,5,20,0,2,4,0
4799,196121,1.0,196121,2200000.0,0,6,18,0,0,3,1
4798,0,0.9,46928,751600.0,1,3,1,0,0,4,2
4825,10379,1.0,23760,81840.0,0,3,20,2,2,4,0
5044,0,0.1,27224,58000.0,4,4,19,0,0,3,2
5032,28702,1.0,28529,219520.0,0,6,18,0,0,4,1
5016,33900,0.1,0,1527875.0,8,5,18,0,0,4,0
5187,60840,1.0,68640,483600.0,0,6,19,2,2,4,0
4333,0,0.3,17760,300000.0,4,7,20,2,0,3,2
5124,8064,1.0,8448,52608.0,0,6,11,2,2,4,0
5153,0,0.1,16304,122244.0,7,6,11,2,2,4,0
5170,13884,1.0,13884,95200.0,0,2,17,0,3,0,0
5169,0,0.3,111709,574400.0,4,2,17,0,2,4,2
5158,0,0.1,47276,233600.0,1,6,9,0,0,3,0
5141,14800,1.0,11220,74800.0,0,6,12,0,2,3,1
5140,236016,0.9,249419,445400.0,11,5,0,2,2,3,0
5137,0,0.5,10714,300000.0,1,5,18,0,0,4,0
5134,0,0.1,47934,200000.0,8,7,8,0,0,3,0
5128,0,0.2,24118,574000.0,1,5,19,0,0,3,0
5121,48360,1.0,75504,456456.0,0,6,19,2,2,4,0
4737,97760,1.0,111546,376000.0,0,6,19,0,0,3,2
5122,0,0.1,15000,50000.0,8,7,17,0,0,3,2
5163,59250,0.5,35089,262000.0,2,5,14,2,2,4,0
5127,0,0.1,15179,50000.0,7,1,7,2,3,1,0
5107,15840,1.0,17429,35000.0,0,6,11,2,2,0,2
5103,0,0.8,6250,6400.0,2,2,9,0,2,4,1
5117,0,0.9,36611,180900.0,1,5,0,0,0,3,0
5076,36012,1.0,27566,96480.0,0,6,11,2,2,4,0
5086,39200,0.9,16574,98000.0,1,6,1,0,3,4,2
5060,91125,0.5,98357,121500.0,1,6,9,0,0,3,0
5043,0,0.9,42857,50000.0,1,4,19,0,0,4,2
5042,0,0.1,31244,226000.0,7,6,11,2,2,3,0
4734,19000,1.0,36944,95000.0,0,7,21,0,0,3,2
4089,0,0.1,47222,40000.0,7,7,15,2,0,3,1
5054,14700,1.0,27214,49000.0,0,2,1,0,2,4,0
4784,0,0.9,5275,3361.0,1,3,7,1,1,1,2
4570,0,1.0,3278,67200.0,0,3,1,2,2,4,2
4548,56480,1.0,50000,503968.0,0,6,11,2,2,4,0
4507,0,0.8,1183,512712.0,4,5,11,2,3,0,2
4535,0,0.8,12115,93000.0,1,5,18,0,2,4,2
4520,76320,1.0,126720,518400.0,0,6,9,2,2,4,0
4508,107053,1.0,77120,269920.0,0,6,9,0,2,4,0
4532,2192,1.0,2252,26300.0,0,3,19,2,3,3,0
4499,158880,1.0,120179,1503000.0,0,6,4,0,0,4,2
4443,0,0.9,15400,107800.0,1,6,21,2,2,0,0
4463,16632,1.0,23232,185000.0,0,6,11,2,2,0,2
4446,300000,0.5,497600,672600.0,5,6,19,0,0,4,1
4437,56544,1.0,70560,458640.0,0,7,21,0,0,4,2
4419,18500,1.0,18500,178000.0,0,6,16,2,2,0,0
4469,53200,1.0,53000,334200.0,0,5,1,2,2,0,0
4405,55000,0.9,5000,200000.0,11,2,15,0,0,4,2
4387,141034,1.0,120000,320000.0,0,7,17,0,0,3,0
4380,11500,1.0,23000,92000.0,0,1,7,0,2,4,0
4401,960,1.0,4046,48000.0,0,5,18,0,0,0,0
4395,0,0.9,12115,730620.0,3,6,9,0,2,4,2
4433,44200,1.0,44200,397800.0,0,2,17,0,3,1,0
4420,3000,1.0,5280,75000.0,0,7,16,0,2,4,0
4399,0,1.0,3667,44000.0,0,3,17,2,2,4,0
4353,134250,1.0,134250,895000.0,0,2,17,0,2,4,0
4193,5500,1.0,11000,55000.0,0,6,15,0,0,3,0
4370,0,0.1,20013,122080.0,7,7,20,2,0,1,2
4562,1975,1.0,1975,27650.0,0,1,14,0,2,0,0
4284,70000,1.0,71300,322000.0,0,5,7,0,0,3,2
4436,25696,1.0,25696,110960.0,0,7,21,0,0,1,2
4551,1810,1.0,12068,21720.0,0,6,18,0,2,4,1
4381,20600,1.0,0,428800.0,0,5,20,2,2,4,0
4542,35794,1.0,29200,287800.0,0,5,20,2,0,3,2
4761,15000,1.0,19000,30000.0,0,7,20,0,0,4,2
4573,22500,1.0,0,45000.0,0,5,19,0,2,4,2
4765,31650,1.0,4400,168800.0,0,6,15,0,0,4,0
4758,12960,0.8,8542,35640.0,1,6,11,2,0,4,0
4727,5000,1.0,5000,30000.0,0,2,9,0,2,1,0
4689,2647,1.0,10587,158800.0,0,6,19,0,0,3,2
4670,89118,1.0,82000,255400.0,0,6,18,0,0,3,0
4677,117740,1.0,127160,515000.0,0,5,1,2,0,0,2
4671,12053,1.0,12487,54200.0,0,7,21,0,0,3,2
4698,42195,0.9,46560,48500.0,1,7,14,0,0,3,2
4695,0,0.7,82255,541150.0,1,2,11,2,2,4,0
4611,7544,1.0,8096,199160.0,0,5,20,2,2,4,0
4310,0,0.3,65934,250000.0,8,1,1,0,0,4,0
4605,5400,0.3,41568,97200.0,4,6,19,2,3,0,1
4723,0,0.1,17143,50000.0,7,5,15,0,3,4,2
4603,86956,1.0,80515,644120.0,0,6,20,0,0,4,2
4620,28050,1.0,28046,168300.0,0,6,19,0,0,4,2
4621,28050,1.0,28049,168300.0,0,6,19,0,0,4,2
4756,0,1.0,58320,138240.0,0,5,11,2,0,4,0
4592,0,0.1,26786,250000.0,7,7,21,0,0,3,2
4666,0,1.0,3000,99000.0,0,6,5,0,0,4,0
4643,10000,1.0,3000,40000.0,0,6,19,0,0,3,0
4650,22500,1.0,22500,30000.0,0,7,16,0,3,3,0
6038,10800,1.0,10800,21600.0,0,2,17,0,0,4,2
6044,44880,0.9,23430,89940.0,5,6,17,2,2,1,2
5999,0,0.1,16356,160000.0,1,1,23,2,0,4,2
5938,0,0.3,20462,98000.0,4,5,3,0,2,3,2
5954,2200,0.5,10080,17600.0,1,7,19,2,0,2,0
6046,2267,1.0,2058,24000.0,0,3,1,2,1,1,2
6056,0,0.1,14335,81600.0,8,6,17,2,2,3,1
6014,28800,1.0,28800,115200.0,0,6,15,2,0,4,2
6001,0,0.9,35440,177200.0,1,6,1,0,2,4,0
6026,0,0.2,3430,4994.28,8,3,14,1,1,4,2
6009,5000,1.0,0,5000.0,0,0,1,0,0,3,2
5996,0,1.0,18286,40000.0,0,6,11,0,0,4,0
5966,38544,1.0,36792,176952.0,0,5,0,2,2,4,0
6047,0,1.0,12000,76032.0,0,2,13,2,3,1,1
5706,0,0.9,38505,198450.0,1,7,12,0,0,4,0
5700,0,0.1,40628,218700.0,7,6,9,0,0,4,0
6085,0,0.9,21571,151000.0,1,2,13,2,3,1,1
6084,0,0.3,9713,82564.0,4,6,9,0,0,3,0
5962,247156,1.0,181478,1538600.0,0,5,16,0,0,4,1
6167,19440,0.8,25097,43200.0,1,1,1,2,0,4,0
6107,60480,1.0,60480,253440.0,0,6,9,2,2,4,0
6110,0,0.1,22698,110000.0,5,7,19,2,0,3,2
5649,3456,0.8,3456,25920.0,11,1,1,2,0,4,0
6094,0,0.4,33333,200000.0,4,5,20,2,1,4,1
5723,0,0.1,35714,100000.0,8,7,18,0,0,4,0
6059,55176,1.0,66528,196416.0,0,3,11,2,2,4,0
6066,73125,0.9,0,281250.0,1,6,14,0,2,4,1
6068,0,0.8,48453,311040.0,4,7,11,2,2,4,0
6075,4158,0.9,0,12474.0,1,6,12,0,3,4,2
6078,0,0.7,17714,100000.0,7,6,11,2,2,4,0
6082,0,0.3,702,9467.0,4,3,14,2,0,0,2
5924,41840,0.8,41810,114640.0,2,6,22,2,3,4,2
6018,117845,1.0,54390,144300.0,0,6,7,2,2,4,1
5678,25920,1.0,25920,51840.0,0,7,20,0,2,4,0
5900,0,0.4,22143,210000.0,8,3,11,0,3,4,2
5824,8800,1.0,10080,28950.0,0,1,20,2,2,1,0
5743,0,0.5,21038,322320.0,4,6,11,2,2,4,0
5645,0,0.2,3810,160000.0,1,7,20,0,2,3,2
5770,15911,0.7,44342,110568.0,3,5,0,0,0,3,2
5690,72240,1.0,72240,361200.0,0,2,17,0,3,1,1
5717,73360,0.5,78600,420000.0,2,6,20,0,0,4,0
5650,6840,1.0,12096,40320.0,0,6,19,2,0,4,0
5676,0,0.8,43400,105600.0,1,6,19,2,0,4,0
5632,0,0.8,20119,65000.0,1,7,1,0,0,3,0
5553,40000,1.0,20000,60000.0,0,1,1,0,2,4,0
5286,0,0.1,11607,45000.0,8,5,1,0,0,3,0
5691,0,0.6,35220,537880.0,3,6,14,2,2,4,1
6162,48333,1.0,48333,290000.0,0,6,18,0,0,1,0
5618,0,0.1,9286,150000.0,8,1,14,2,0,4,1
5668,6400,1.0,8960,32000.0,0,1,11,0,2,3,1
5774,26359,1.0,38000,500000.0,0,2,13,2,3,1,1
5352,23888,0.9,11375,39814.0,11,3,19,0,0,4,2
5869,20862,0.9,23686,208590.0,11,7,16,0,3,1,0
5901,15048,1.0,10000,15500.0,11,6,11,2,2,0,2
5942,47233,1.0,45086,141700.0,0,2,17,0,1,4,2
5926,63734,1.0,63733,191200.0,0,2,17,0,2,4,2
5941,52000,1.0,52080,99200.0,0,6,15,0,2,4,0
5937,0,0.9,16964,475000.0,1,6,2,0,0,4,2
5913,0,0.5,8532,12324.0,4,3,20,0,1,4,2
5765,0,1.0,84881,345000.0,1,5,20,2,0,3,2
5797,0,0.9,113105,475040.0,1,6,16,0,0,4,0
5904,16728,0.7,30520,73440.0,3,5,0,0,0,3,0
5882,125000,1.0,100000,400000.0,0,6,9,0,2,4,1
5946,0,0.9,1312,15400.0,1,3,19,2,0,1,2
5787,6222,0.3,20000,41968.0,4,2,13,2,0,3,0
5857,27000,1.0,27000,108000.0,0,6,17,0,0,3,2
5870,30346,1.0,30346,185136.0,0,5,20,0,2,4,0
5792,41500,1.0,38167,50000.0,0,7,20,0,0,3,0
6147,0,0.3,29762,693900.0,7,1,1,2,1,4,2
6477,27,0.9,975,983.0,4,3,19,1,0,4,2
6118,17600,1.0,45760,88000.0,0,7,20,0,2,4,2
6483,27888,0.7,15000,28000.0,1,6,11,2,2,3,0
6492,10000,0.9,10000,10000.0,5,7,21,0,0,3,2
6420,115600,0.0,137840,119280.0,3,5,0,2,2,4,0
6444,0,0.8,40000,40000.0,5,6,5,0,0,4,1
6447,10000,0.3,10714,30000.0,4,6,4,0,0,0,2
6449,0,0.3,6018,70000.0,4,5,22,2,2,4,2
6481,0,0.2,10714,138750.0,7,6,7,2,2,4,1
6401,93118,0.9,99234,99234.0,2,4,19,2,2,4,0
6421,4400,0.9,8800,8800.0,1,5,11,2,0,0,0
6424,0,0.9,11429,80000.0,1,4,21,2,2,4,0
6327,38050,0.8,71487,202930.0,2,6,22,2,3,4,0
6379,0,0.3,12787,130000.0,4,5,14,0,0,4,0
6383,0,0.1,18286,80000.0,5,1,14,2,0,2,1
6328,27720,0.2,52269,85000.0,2,7,19,2,0,4,2
6412,4032,0.5,3516,50400.0,5,6,6,2,2,4,1
6341,48150,0.9,48150,192600.0,1,6,17,0,3,4,0
6480,50000,0.9,50000,50000.0,5,6,18,0,0,1,1
6472,0,0.8,10000,10000.0,1,1,16,0,2,3,0
5709,19200,1.0,23040,115200.0,0,6,22,2,2,4,1
6618,7221,0.0,0,7221.0,9,5,11,2,3,0,2
6582,3012,0.0,0,11760.0,9,6,4,2,0,0,0
6532,23125,0.0,0,23125.0,9,7,21,2,0,3,0
6610,5760,0.0,0,28800.0,9,1,1,2,0,4,0
5237,11275,0.5,11275,38000.0,4,5,4,0,0,3,0
6474,0,0.7,18200,74200.0,1,6,16,0,0,3,0
5577,0,0.1,5797,33000.0,7,7,16,0,0,3,0
6496,0,0.8,36270,122244.0,2,6,11,2,2,4,0
6499,0,0.3,13003,25872.0,4,5,0,2,3,3,0
6512,0,0.9,6429,28080.0,1,3,20,0,2,4,2
4723,0,0.1,8571,50000.0,8,5,15,0,3,4,2
6288,6200,0.1,0,155000.0,7,7,20,0,3,3,2
6471,0,0.1,57143,100000.0,7,6,20,2,0,3,1
6495,0,0.0,45623,265056.0,1,4,19,2,2,4,2
6130,0,0.3,57143,160000.0,4,6,11,0,2,3,2
6067,0,0.3,11538,175000.0,4,6,19,0,0,3,2
6298,0,0.5,27817,126720.0,2,6,9,2,2,4,0
6198,0,0.7,9600,112000.0,4,1,14,0,0,4,2
6174,32250,1.0,32250,64500.0,0,5,11,0,0,4,0
6179,19136,1.0,17056,62400.0,0,7,21,0,0,4,0
6180,0,0.3,71978,660000.0,7,6,19,2,0,4,0
6181,0,0.9,17245,60000.0,1,7,11,0,0,3,0
6183,11536,1.0,16512,66048.0,0,6,4,2,2,4,2
6191,0,0.6,32086,44920.0,4,7,16,0,0,1,2
6184,0,0.5,17411,95000.0,4,7,20,0,0,3,0
5816,0,0.1,22556,510000.0,7,7,20,0,0,4,0
5859,0,0.9,13821,38700.0,1,4,21,0,0,3,0
5890,0,1.0,3694,36944.0,0,7,21,0,0,3,0
5958,0,0.3,22750,182000.0,4,5,11,0,0,3,0
6100,8218,1.0,8218,87344.0,0,4,19,2,2,4,0
6102,55520,1.0,77760,311040.0,0,6,20,0,0,4,0
6185,22400,1.0,11760,22400.0,0,6,18,0,0,4,2
6296,150000,0.9,200000,362880.0,2,6,17,0,2,4,1
6189,0,0.1,25000,70000.0,11,2,11,0,0,3,2
6222,0,0.3,8036,95000.0,7,7,1,0,0,3,0
6307,0,0.5,61905,700000.0,7,7,1,0,0,3,0
6312,0,0.0,33766,400000.0,6,5,14,0,2,4,0
6313,45408,1.0,24768,117648.0,0,6,4,2,2,4,0
6318,0,0.3,42921,180268.0,4,1,11,2,2,4,0
6321,53940,0.5,48803,71920.0,1,6,16,0,2,3,0
6324,46000,0.8,42714,69000.0,2,7,17,0,0,4,0
6019,0,0.1,2400,10000.0,7,7,20,0,0,3,2
6326,0,0.3,18844,237120.0,7,6,22,0,2,3,0
6258,4850,0.3,7795,24250.0,4,6,15,0,0,4,0
6261,10944,0.8,13385,23040.0,1,1,1,2,0,4,0
6272,1714,1.0,1714,48000.0,0,6,11,2,2,3,0
6235,0,0.7,41270,400000.0,6,3,1,0,0,4,2
6158,19011,0.3,0,73120.0,1,6,9,0,2,3,1
6211,0,0.3,4643,5000.0,7,1,16,0,1,3,1
6282,0,0.1,16316,69680.0,7,3,1,2,1,1,1
5707,29500,1.0,29000,100300.0,0,6,22,2,3,4,2
5042,0,0.1,32286,226000.0,7,6,11,2,2,3,0
5616,0,0.1,18710,20000.0,8,6,15,3,0,4,1
4256,0,0.1,89286,250000.0,5,6,11,2,2,0,0
4175,124488,1.0,124488,942248.0,0,7,21,0,0,4,2
4165,26856,1.0,52416,1000000.0,0,7,16,2,0,1,0
2908,1750,1.0,2100,94500.0,0,7,18,0,0,4,0
3382,3955,1.0,3998,49638.0,0,6,11,2,2,4,0
4120,99444,1.0,99444,895000.0,0,2,17,0,2,4,0
3550,5625,1.0,4500,54000.0,0,5,18,0,0,1,0
4156,0,0.3,3454,20147.0,7,3,1,0,0,4,2
3380,4944,1.0,4990,62047.0,0,6,11,2,2,4,0
3707,5280,1.0,4008,102960.0,0,6,11,2,2,0,2
3679,66000,1.0,83000,410000.0,0,6,5,0,0,4,0
4110,0,0.2,82754,499280.0,7,5,11,2,2,4,2
3827,0,1.0,1250,110000.0,0,6,19,2,0,0,1
4058,14000,1.0,0,70000.0,0,5,16,0,0,3,0
4272,2187,1.0,2187,35500.0,0,2,17,0,2,0,0
4031,71020,1.0,77848,714960.0,0,6,11,2,2,0,0
4170,17500,1.0,10500,115000.0,0,1,9,0,0,3,2
3576,0,0.1,75446,1300000.0,7,6,11,0,2,4,0
4004,6400,1.0,8800,52000.0,0,7,12,2,2,4,0
1947,6525,1.0,6525,65250.0,0,7,16,0,2,1,0
3553,20000,1.0,20000,240000.0,0,5,14,0,3,0,0
3846,0,1.0,18446,195000.0,0,5,14,0,2,4,2
3884,124375,1.0,124375,995000.0,0,2,17,0,2,4,2
3877,2144,1.0,0,96000.0,0,7,16,0,2,4,0
3378,13019,1.0,13146,163391.0,0,6,11,2,2,4,0
4184,0,0.8,43752,104440.0,1,7,11,2,2,4,0
4233,81050,1.0,65000,421460.0,0,6,22,2,3,4,0
3764,1875,1.0,1875,22500.0,0,1,14,0,2,1,0
2907,2580,1.0,2580,316200.0,0,5,18,0,0,4,0
4436,24528,1.0,24528,110960.0,0,7,21,0,0,1,2
4419,18500,1.0,1,178000.0,0,6,16,2,2,0,0
4469,57000,1.0,54264,334200.0,0,5,1,2,2,0,0
4480,411004,1.0,411004,1644017.0,1,6,11,0,0,1,1
4405,5000,1.0,5000,200000.0,0,2,15,0,0,4,2
4387,82966,1.0,85333,320000.0,0,7,17,0,0,3,0
